age;job;marital;education;default;housing;loan;contact;month;day_of_week;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;y
[40, 60[;Employed;Married;HIgh School;no;no;yes;cellular;dec;mon;-3;92.713;-33;0.717;yes
[20, 40[;Employed;Married;Professional Course;unknown;yes;no;telephone;may;wed;1.1;93.994;-36.4;4.857;no
[40, 60[;Employed;Married;HIgh School;no;no;no;telephone;may;tue;1.1;93.994;-36.4;4.857;no
[20, 40[;Employed;Not married;Professional Course;no;yes;no;cellular;nov;thu;-0.1;93.2;-42;4.076;no
[20, 40[;Employed;Married;Basic;no;no;no;cellular;jul;thu;1.4;93.918;-42.7;4.958;no
[20, 40[;Employed;Married;Basic;unknown;yes;no;cellular;may;fri;-1.8;92.893;-46.2;1.313;no
[20, 40[;Employed;Married;Basic;no;no;no;telephone;may;fri;1.1;93.994;-36.4;4.857;no
[20, 40[;Employed;Not married;HIgh School;no;no;yes;cellular;nov;wed;-3.4;92.649;-30.1;0.715;no
[40, 60[;Employed;Not married;University Degree;no;yes;no;cellular;nov;wed;-0.1;93.2;-42;4.12;no
[40, 60[;Employed;Married;University Degree;no;no;no;telephone;jun;tue;1.4;94.465;-41.8;4.864;no
[20, 40[;Student;Not married;Unknown;no;no;no;cellular;nov;wed;-3.4;92.649;-30.1;0.716;no
[40, 60[;unemployed;Married;Basic;unknown;no;no;telephone;jun;thu;1.4;94.465;-41.8;4.958;no
[40, 60[;Employed;Not married;University Degree;unknown;no;no;cellular;aug;fri;1.4;93.444;-36.1;4.963;no
[40, 60[;Employed;Married;University Degree;no;no;no;telephone;may;fri;1.1;93.994;-36.4;4.859;no
[20, 40[;Employed;Married;Basic;no;no;no;cellular;may;mon;-1.8;92.893;-46.2;1.299;no
[20, 40[;Employed;Not married;University Degree;no;no;no;cellular;aug;mon;-1.7;94.027;-38.3;0.904;yes
[40, 60[;Employed;Not married;University Degree;no;no;no;cellular;apr;mon;-1.8;93.075;-47.1;1.405;no
[20, 40[;Employed;Married;HIgh School;no;no;no;cellular;may;thu;-1.8;92.893;-46.2;1.266;no
[20, 40[;Employed;Married;HIgh School;no;no;no;telephone;may;tue;1.1;93.994;-36.4;4.857;no
[20, 40[;Employed;Married;HIgh School;unknown;yes;no;cellular;jul;mon;1.4;93.918;-42.7;4.96;no
[20, 40[;Student;Not married;University Degree;unknown;no;no;cellular;jun;wed;-2.9;92.963;-40.8;1.26;no
[40, 60[;Employed;Not married;HIgh School;no;yes;no;cellular;sep;tue;-3.4;92.379;-29.8;0.77;no
[20, 40[;Employed;Married;HIgh School;unknown;yes;no;cellular;aug;tue;1.4;93.444;-36.1;4.963;no
[20, 40[;Employed;Married;University Degree;no;no;yes;cellular;apr;fri;-1.8;93.075;-47.1;1.405;no
[20, 40[;Employed;Not married;HIgh School;no;yes;no;cellular;may;thu;-1.8;92.893;-46.2;1.266;no
*;*;*;*;*;*;*;cellular;nov;mon;-1.1;94.767;-50.8;1.05;no
[20, 40[;Employed;Not married;HIgh School;no;yes;no;cellular;aug;tue;1.4;93.444;-36.1;4.963;no
[40, 60[;Employed;Married;Professional Course;no;yes;no;cellular;nov;fri;-0.1;93.2;-42;4.021;no
[20, 40[;Employed;Not married;HIgh School;no;yes;no;cellular;may;fri;-1.8;92.893;-46.2;1.313;no
[40, 60[;Employed;Married;Basic;no;no;yes;telephone;may;thu;1.1;93.994;-36.4;4.86;no
[20, 40[;Employed;Not married;Professional Course;no;no;no;cellular;may;fri;-1.8;92.893;-46.2;1.25;no
[20, 40[;Employed;Not married;HIgh School;no;yes;no;telephone;jun;mon;1.4;94.465;-41.8;4.961;no
[40, 60[;Employed;Married;Professional Course;no;no;no;cellular;may;tue;-1.8;92.893;-46.2;1.291;no
[20, 40[;Employed;Married;HIgh School;no;unknown;unknown;telephone;jun;fri;1.4;94.465;-41.8;4.959;no
[40, 60[;Employed;Married;University Degree;no;yes;no;cellular;jul;tue;1.4;93.918;-42.7;4.961;no
[40, 60[;Employed;Not married;University Degree;no;yes;no;cellular;aug;thu;1.4;93.444;-36.1;4.964;no
[20, 40[;Employed;Not married;HIgh School;unknown;yes;no;cellular;nov;mon;-0.1;93.2;-42;4.191;no
[20, 40[;Employed;Not married;Professional Course;no;yes;no;cellular;apr;mon;-1.8;93.075;-47.1;1.405;no
*;*;*;*;*;*;*;telephone;jun;mon;1.4;94.465;-41.8;4.961;no
[20, 40[;Employed;Married;Basic;no;yes;no;telephone;jun;wed;1.4;94.465;-41.8;4.864;no
[20, 40[;Employed;Not married;Basic;no;yes;no;telephone;jun;fri;1.4;94.465;-41.8;4.959;no
[20, 40[;Employed;Not married;Professional Course;no;no;no;cellular;aug;thu;-2.9;92.201;-31.4;0.873;no
[40, 60[;Employed;Married;Basic;unknown;unknown;unknown;telephone;may;thu;1.1;93.994;-36.4;4.86;no
[20, 40[;Employed;Not married;Basic;no;yes;yes;cellular;jul;thu;1.4;93.918;-42.7;4.963;no
[40, 60[;Employed;Not married;University Degree;no;no;no;cellular;jul;fri;1.4;93.918;-42.7;4.957;no
*;*;*;*;*;*;*;cellular;mar;mon;-1.8;92.843;-50;1.811;yes
[20, 40[;Employed;Not married;University Degree;no;no;no;cellular;sep;fri;-1.1;94.199;-37.5;0.878;no
[20, 40[;Employed;Married;University Degree;no;yes;no;telephone;nov;thu;-0.1;93.2;-42;4.076;no
[40, 60[;unemployed;Married;Basic;unknown;yes;yes;cellular;nov;mon;-0.1;93.2;-42;4.191;no
[20, 40[;Employed;Married;HIgh School;no;no;no;cellular;aug;fri;1.4;93.444;-36.1;4.966;no
[20, 40[;Employed;Not married;University Degree;no;no;no;cellular;nov;wed;-0.1;93.2;-42;4.12;yes
[20, 40[;Employed;Not married;HIgh School;unknown;no;no;cellular;jul;wed;1.4;93.918;-42.7;4.957;no
[40, 60[;Employed;Married;Professional Course;no;no;no;cellular;aug;tue;1.4;93.444;-36.1;4.966;no
[40, 60[;Employed;Not married;University Degree;no;no;no;cellular;nov;mon;-0.1;93.2;-42;4.191;no
*;*;*;*;*;*;*;cellular;jun;thu;-2.9;92.963;-40.8;1.235;yes
[20, 40[;Employed;Married;Basic;unknown;no;no;telephone;jun;thu;1.4;94.465;-41.8;4.961;no
[40, 60[;Employed;Married;Professional Course;no;no;no;cellular;aug;fri;1.4;93.444;-36.1;4.966;no
[40, 60[;Employed;Married;Basic;unknown;yes;no;telephone;jun;wed;1.4;94.465;-41.8;4.959;no
[40, 60[;Employed;Not married;HIgh School;no;yes;no;cellular;may;tue;-1.8;92.893;-46.2;1.291;no
[20, 40[;Employed;Not married;HIgh School;no;yes;no;telephone;may;mon;1.1;93.994;-36.4;4.858;no
[40, 60[;Retired;Married;Basic;no;no;no;cellular;oct;thu;-3.4;92.431;-26.9;0.722;no
[40, 60[;Employed;Married;Basic;unknown;yes;no;telephone;may;thu;1.1;93.994;-36.4;4.86;no
[20, 40[;Employed;Not married;Basic;no;no;no;telephone;jun;thu;1.4;94.465;-41.8;4.866;yes
[20, 40[;Employed;Not married;HIgh School;no;no;no;cellular;nov;tue;-0.1;93.2;-42;4.153;no
[20, 40[;Employed;Married;HIgh School;no;yes;no;cellular;may;tue;-1.8;92.893;-46.2;1.291;no
[20, 40[;Employed;Married;University Degree;no;yes;no;telephone;may;thu;1.1;93.994;-36.4;4.86;no
[20, 40[;Employed;Not married;University Degree;no;no;no;cellular;aug;thu;1.4;93.444;-36.1;4.964;no
[40, 60[;Employed;Not married;University Degree;no;no;no;cellular;nov;mon;-0.1;93.2;-42;4.191;no
[20, 40[;Employed;Married;University Degree;no;no;yes;cellular;jul;tue;1.4;93.918;-42.7;4.961;no
[20, 40[;Employed;Not married;HIgh School;no;yes;no;telephone;may;fri;1.1;93.994;-36.4;4.859;no
[20, 40[;Employed;Married;Professional Course;no;no;no;telephone;jun;wed;1.4;94.465;-41.8;4.864;no
[20, 40[;Student;Not married;Unknown;unknown;yes;no;cellular;jul;tue;-2.9;92.469;-33.6;1.044;yes
[40, 60[;Employed;Married;University Degree;unknown;yes;no;cellular;nov;wed;-0.1;93.2;-42;4.12;no
[20, 40[;Employed;Not married;Basic;no;yes;no;telephone;may;thu;1.1;93.994;-36.4;4.855;no
[20, 40[;Employed;Married;HIgh School;no;yes;no;telephone;jun;fri;1.4;94.465;-41.8;4.959;no
[40, 60[;Employed;Not married;University Degree;no;no;no;telephone;may;wed;-1.8;92.893;-46.2;1.27;no
[20, 40[;Employed;Married;HIgh School;no;unknown;unknown;cellular;jul;tue;1.4;93.918;-42.7;4.962;no
[20, 40[;Employed;Married;Basic;no;no;yes;telephone;jun;mon;1.4;94.465;-41.8;4.961;no
[20, 40[;unemployed;Married;HIgh School;no;no;no;cellular;jul;fri;1.4;93.918;-42.7;4.963;no
[20, 40[;Employed;Not married;HIgh School;no;yes;no;cellular;may;wed;-1.8;92.893;-46.2;1.281;yes
[20, 40[;Student;Not married;Basic;no;no;no;cellular;jun;fri;-1.7;94.055;-39.8;0.748;yes
[40, 60[;Employed;Not married;HIgh School;no;yes;no;cellular;jul;mon;1.4;93.918;-42.7;4.962;no
[20, 40[;Employed;Married;HIgh School;no;yes;no;cellular;nov;fri;-0.1;93.2;-42;4.021;no
[40, 60[;Employed;Not married;University Degree;unknown;yes;no;cellular;may;fri;-1.8;92.893;-46.2;1.313;no
[40, 60[;Employed;Married;Basic;no;yes;no;telephone;jun;wed;1.4;94.465;-41.8;4.959;no
[20, 40[;Employed;Married;Basic;no;no;no;telephone;may;thu;1.1;93.994;-36.4;4.855;no
[40, 60[;Employed;Married;University Degree;no;no;no;cellular;nov;tue;-0.1;93.2;-42;4.153;no
[20, 40[;Employed;Not married;Professional Course;no;yes;no;cellular;may;thu;-1.8;92.893;-46.2;1.327;no
[40, 60[;Employed;Married;University Degree;no;yes;no;cellular;aug;tue;-2.9;92.201;-31.4;0.884;no
[20, 40[;Employed;Married;University Degree;no;yes;no;telephone;jun;wed;1.4;94.465;-41.8;4.959;no
[40, 60[;Employed;Not married;Professional Course;no;yes;no;telephone;jun;mon;1.4;94.465;-41.8;4.96;no
[40, 60[;Employed;Not married;University Degree;no;no;no;cellular;aug;mon;1.4;93.444;-36.1;4.965;no
[20, 40[;Employed;Not married;HIgh School;no;yes;no;cellular;jun;mon;-2.9;92.963;-40.8;1.26;yes
[20, 40[;Employed;Not married;Basic;no;yes;yes;cellular;apr;mon;-1.8;93.075;-47.1;1.405;no
[20, 40[;Employed;Not married;University Degree;unknown;no;no;telephone;jun;mon;1.4;94.465;-41.8;4.865;no
[20, 40[;Employed;Married;University Degree;no;no;no;telephone;may;wed;1.1;93.994;-36.4;4.857;no
[20, 40[;Employed;Married;Professional Course;no;no;yes;cellular;may;fri;-1.8;92.893;-46.2;1.313;no
[40, 60[;Employed;Married;Basic;unknown;yes;no;cellular;aug;mon;1.4;93.444;-36.1;4.97;no
[40, 60[;Employed;Married;Unknown;unknown;yes;no;cellular;jul;mon;1.4;93.918;-42.7;4.96;no
[20, 40[;Employed;Not married;HIgh School;no;yes;yes;cellular;apr;tue;-1.8;93.075;-47.1;1.453;yes
[20, 40[;Employed;Married;Basic;no;unknown;unknown;telephone;jul;mon;1.4;93.918;-42.7;4.962;no
[20, 40[;Employed;Married;University Degree;no;yes;no;cellular;nov;fri;-0.1;93.2;-42;4.021;no
[40, 60[;Employed;Married;Basic;unknown;no;no;telephone;jun;thu;1.4;94.465;-41.8;4.866;no
[20, 40[;Employed;Married;Professional Course;unknown;yes;yes;cellular;aug;mon;1.4;93.444;-36.1;4.963;no
[40, 60[;Employed;Not married;HIgh School;unknown;no;no;cellular;may;tue;-1.8;92.893;-46.2;1.291;no
[40, 60[;Employed;Not married;HIgh School;no;no;no;cellular;sep;thu;-1.1;94.199;-37.5;0.878;yes
[20, 40[;Employed;Married;HIgh School;unknown;no;no;cellular;jul;mon;1.4;93.918;-42.7;4.962;yes
[20, 40[;Employed;Not married;Professional Course;no;no;no;cellular;aug;thu;1.4;93.444;-36.1;4.963;no
[20, 40[;Employed;Married;HIgh School;unknown;no;no;cellular;jul;mon;1.4;93.918;-42.7;4.962;no
[40, 60[;Employed;Married;Basic;unknown;no;no;telephone;jun;fri;1.4;94.465;-41.8;4.947;no
[20, 40[;Employed;Not married;HIgh School;no;no;no;telephone;jun;tue;1.4;94.465;-41.8;4.864;yes
[40, 60[;Employed;Married;Professional Course;no;no;no;telephone;may;mon;1.1;93.994;-36.4;4.857;no
[20, 40[;Employed;Not married;University Degree;no;yes;yes;cellular;mar;fri;-1.8;92.843;-50;1.531;no
[40, 60[;Employed;Married;Basic;no;no;no;cellular;may;thu;-1.8;92.893;-46.2;1.266;no
[20, 40[;Employed;Married;University Degree;unknown;yes;no;cellular;apr;thu;-1.8;93.075;-47.1;1.41;no
[60, 80[;Employed;Married;Basic;no;yes;no;cellular;oct;thu;-3.4;92.431;-26.9;0.722;no
*;*;*;*;*;*;*;cellular;jul;mon;1.4;93.918;-42.7;4.962;no
[40, 60[;Employed;Married;University Degree;no;no;no;cellular;aug;tue;1.4;93.444;-36.1;4.965;no
[40, 60[;Employed;Married;Basic;no;yes;yes;telephone;may;wed;1.1;93.994;-36.4;4.856;no
[20, 40[;Employed;Married;Basic;unknown;no;no;telephone;may;wed;1.1;93.994;-36.4;4.858;no
[20, 40[;Employed;Married;Basic;no;yes;no;cellular;may;wed;-1.8;92.893;-46.2;1.334;no
[40, 60[;Employed;Married;HIgh School;no;no;no;telephone;may;mon;1.1;93.994;-36.4;4.857;no
[20, 40[;Employed;Not married;HIgh School;no;yes;no;cellular;aug;mon;1.4;93.444;-36.1;4.963;no
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;jul;fri;1.4;93.918;-42.7;4.963;no
[40, 60[;Employed;Married;Unknown;no;no;no;cellular;nov;fri;-0.1;93.2;-42;4.021;no
[20, 40[;Employed;Not married;Professional Course;no;yes;no;cellular;aug;wed;-2.9;92.201;-31.4;0.879;no
[40, 60[;Retired;Married;Basic;unknown;yes;no;telephone;may;mon;1.1;93.994;-36.4;4.858;no
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;mar;mon;-1.8;92.843;-50;1.703;no
[20, 40[;Employed;Married;University Degree;no;yes;no;cellular;nov;thu;-0.1;93.2;-42;4.076;no
[20, 40[;Employed;Married;HIgh School;no;yes;no;cellular;may;wed;-1.8;92.893;-46.2;1.281;no
[40, 60[;Employed;Married;HIgh School;no;yes;no;telephone;may;fri;1.1;93.994;-36.4;4.859;no
[20, 40[;Employed;Married;Basic;no;no;no;cellular;may;thu;-1.8;92.893;-46.2;1.327;no
[40, 60[;Employed;Married;Basic;no;yes;no;cellular;nov;wed;-0.1;93.2;-42;4.12;no
[20, 40[;Employed;Married;University Degree;no;yes;no;telephone;may;mon;1.1;93.994;-36.4;4.857;no
[60, 80[;Employed;Married;University Degree;no;no;no;telephone;jun;wed;1.4;94.465;-41.8;4.962;yes
[20, 40[;unemployed;Married;Basic;no;yes;no;telephone;jun;tue;1.4;94.465;-41.8;4.864;no
[40, 60[;Employed;Married;Basic;unknown;no;no;cellular;aug;thu;1.4;93.444;-36.1;4.964;no
[20, 40[;Employed;Married;Professional Course;no;no;yes;cellular;aug;thu;1.4;93.444;-36.1;4.964;no
[20, 40[;Employed;Not married;HIgh School;no;yes;no;cellular;aug;wed;1.4;93.444;-36.1;4.967;no
[40, 60[;unemployed;Not married;University Degree;no;yes;no;telephone;jun;fri;1.4;94.465;-41.8;4.959;no
*;*;*;*;*;*;*;telephone;may;fri;1.1;93.994;-36.4;4.855;yes
[20, 40[;Employed;Married;HIgh School;no;no;yes;cellular;may;mon;-1.8;92.893;-46.2;1.354;no
*;*;*;*;*;*;*;cellular;aug;wed;1.4;93.444;-36.1;4.965;no
[20, 40[;Employed;Not married;Professional Course;no;yes;no;cellular;jun;tue;-2.9;92.963;-40.8;1.262;no
[20, 40[;Employed;Not married;HIgh School;no;yes;no;cellular;jul;fri;1.4;93.918;-42.7;4.962;no
[40, 60[;Employed;Not married;University Degree;no;no;no;cellular;jun;wed;-2.9;92.963;-40.8;1.26;yes
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;sep;thu;-1.1;94.199;-37.5;0.884;yes
[40, 60[;Employed;Married;HIgh School;no;no;no;telephone;may;tue;1.1;93.994;-36.4;4.857;no
[40, 60[;Employed;Married;University Degree;no;no;no;cellular;aug;fri;1.4;93.444;-36.1;4.966;no
[20, 40[;Employed;Married;University Degree;no;yes;no;cellular;may;mon;-1.8;92.893;-46.2;1.244;no
[20, 40[;unemployed;Married;HIgh School;unknown;no;no;cellular;aug;thu;1.4;93.444;-36.1;4.968;no
[40, 60[;Employed;Not married;Basic;no;no;no;cellular;may;wed;-1.8;92.893;-46.2;1.334;no
[40, 60[;Employed;Married;HIgh School;no;no;no;telephone;may;tue;1.1;93.994;-36.4;4.856;no
[20, 40[;Employed;Married;University Degree;no;no;no;cellular;aug;thu;1.4;93.444;-36.1;4.962;no
[40, 60[;Employed;Not married;University Degree;no;yes;no;cellular;jun;fri;-2.9;92.963;-40.8;1.268;yes
[40, 60[;Employed;Not married;University Degree;no;no;no;cellular;jul;fri;1.4;93.918;-42.7;4.963;no
[40, 60[;Employed;Not married;Professional Course;no;yes;yes;cellular;jul;thu;1.4;93.918;-42.7;4.958;no
[20, 40[;Employed;Not married;HIgh School;no;yes;no;cellular;jul;fri;1.4;93.918;-42.7;4.963;no
[20, 40[;Employed;Not married;University Degree;no;no;no;cellular;jun;mon;-2.9;92.963;-40.8;1.266;yes
*;*;*;*;*;*;*;telephone;may;thu;-1.8;92.893;-46.2;1.266;no
[40, 60[;Employed;Not married;University Degree;no;no;no;cellular;nov;fri;-0.1;93.2;-42;4.021;no
[40, 60[;Employed;Married;Basic;no;yes;no;cellular;nov;fri;-0.1;93.2;-42;4.021;no
[40, 60[;Employed;Married;University Degree;unknown;yes;no;cellular;aug;mon;1.4;93.444;-36.1;4.963;no
[40, 60[;Employed;Not married;HIgh School;no;no;no;telephone;may;fri;1.1;93.994;-36.4;4.855;no
*;*;*;*;*;*;*;cellular;apr;thu;-1.8;93.749;-34.6;0.635;no
*;*;*;*;*;*;*;cellular;apr;thu;-1.8;93.749;-34.6;0.635;no
[20, 40[;Employed;Married;HIgh School;unknown;no;no;cellular;may;mon;-1.8;92.893;-46.2;1.299;no
[40, 60[;Employed;Married;Basic;no;yes;no;cellular;aug;mon;1.4;93.444;-36.1;4.965;no
[40, 60[;Employed;Married;Basic;unknown;no;no;telephone;may;thu;1.1;93.994;-36.4;4.855;no
[20, 40[;Employed;Married;University Degree;no;no;yes;cellular;aug;fri;1.4;93.444;-36.1;4.964;no
[40, 60[;Employed;Married;Unknown;no;yes;no;cellular;nov;thu;-0.1;93.2;-42;4.076;yes
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;nov;thu;-0.1;93.2;-42;4.076;no
[40, 60[;Employed;Not married;University Degree;no;yes;no;cellular;apr;mon;-1.8;93.075;-47.1;1.405;yes
[60, 80[;Employed;Married;Basic;no;no;no;cellular;jul;thu;-1.7;94.215;-40.3;0.884;yes
[40, 60[;Employed;Not married;University Degree;no;yes;yes;cellular;aug;tue;-2.9;92.201;-31.4;0.884;yes
[40, 60[;Employed;Not married;HIgh School;no;yes;no;cellular;jul;thu;1.4;93.918;-42.7;4.968;no
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;aug;mon;1.4;93.444;-36.1;4.963;no
[20, 40[;Employed;Married;HIgh School;no;yes;yes;telephone;may;fri;1.1;93.994;-36.4;4.855;no
[40, 60[;Employed;Married;HIgh School;no;yes;no;telephone;jun;tue;1.4;94.465;-41.8;4.961;no
[40, 60[;Employed;Married;Basic;no;no;no;cellular;may;fri;-1.8;92.893;-46.2;1.313;no
[40, 60[;Retired;Married;Professional Course;no;no;no;telephone;may;wed;1.1;93.994;-36.4;4.857;yes
[20, 40[;Employed;Not married;Professional Course;no;no;no;telephone;may;wed;1.1;93.994;-36.4;4.856;no
[20, 40[;Employed;Married;Basic;no;yes;no;cellular;jul;wed;1.4;93.918;-42.7;4.963;no
*;*;*;*;*;*;*;telephone;may;tue;1.1;93.994;-36.4;4.857;no
[40, 60[;Employed;Not married;Basic;unknown;yes;no;cellular;jul;tue;1.4;93.918;-42.7;4.961;no
[40, 60[;unemployed;Married;Unknown;no;no;no;cellular;aug;fri;-2.9;92.201;-31.4;0.881;yes
[40, 60[;Employed;Married;Basic;unknown;no;no;telephone;may;thu;1.1;93.994;-36.4;4.86;no
*;*;*;*;*;*;*;telephone;may;tue;1.1;93.994;-36.4;4.856;no
[20, 40[;Employed;Married;Basic;no;no;no;telephone;may;wed;1.1;93.994;-36.4;4.856;no
[20, 40[;Employed;Married;Professional Course;no;no;no;cellular;jul;mon;1.4;93.918;-42.7;4.96;no
[20, 40[;Employed;Not married;Professional Course;no;yes;no;cellular;aug;mon;1.4;93.444;-36.1;4.963;no
[40, 60[;Employed;Married;University Degree;no;yes;no;cellular;aug;mon;1.4;93.444;-36.1;4.965;no
[40, 60[;Employed;Married;Basic;no;yes;no;telephone;jun;thu;1.4;94.465;-41.8;4.958;no
[20, 40[;Employed;Not married;Basic;no;yes;no;cellular;jul;fri;1.4;93.918;-42.7;4.957;yes
[20, 40[;Employed;Not married;HIgh School;no;yes;no;cellular;nov;fri;-0.1;93.2;-42;4.021;no
[20, 40[;Employed;Not married;Basic;unknown;yes;no;telephone;jul;wed;1.4;93.918;-42.7;4.962;no
[40, 60[;Employed;Married;Basic;no;no;no;cellular;aug;wed;1.4;93.444;-36.1;4.965;no
[40, 60[;Employed;Married;Basic;no;yes;no;cellular;jul;wed;1.4;93.918;-42.7;4.963;no
[20, 40[;Employed;Not married;Basic;no;no;no;cellular;may;thu;-1.8;92.893;-46.2;1.327;no
[20, 40[;Employed;Married;Professional Course;no;no;no;telephone;may;mon;1.1;93.994;-36.4;4.858;no
[20, 40[;Employed;Not married;University Degree;unknown;no;no;telephone;may;fri;1.1;93.994;-36.4;4.859;yes
[40, 60[;Employed;Married;HIgh School;unknown;no;no;cellular;jul;mon;1.4;93.918;-42.7;4.962;no
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;nov;fri;-0.1;93.2;-42;4.021;yes
[40, 60[;Employed;Married;University Degree;no;yes;yes;cellular;may;fri;-1.8;92.893;-46.2;1.25;no
[40, 60[;Employed;Married;University Degree;unknown;no;no;telephone;may;fri;1.1;93.994;-36.4;4.859;no
[40, 60[;Retired;Married;Basic;unknown;yes;no;cellular;aug;wed;1.4;93.444;-36.1;4.964;no
[40, 60[;Employed;Married;University Degree;no;no;no;telephone;may;fri;1.1;93.994;-36.4;4.859;no
[40, 60[;Employed;Not married;HIgh School;no;no;yes;cellular;jul;wed;1.4;93.918;-42.7;4.963;no
[20, 40[;Employed;Married;HIgh School;no;no;no;telephone;may;wed;1.1;93.994;-36.4;4.859;no
[20, 40[;Employed;Not married;Basic;no;no;no;telephone;may;fri;1.1;93.994;-36.4;4.864;no
[40, 60[;Employed;Married;Basic;no;yes;no;cellular;mar;thu;-1.8;92.843;-50;1.757;no
[40, 60[;Employed;Not married;Professional Course;no;no;no;cellular;aug;thu;1.4;93.444;-36.1;4.968;no
*;*;*;*;*;*;*;telephone;may;mon;1.1;93.994;-36.4;4.857;no
[40, 60[;Employed;Married;HIgh School;unknown;yes;no;telephone;may;thu;1.1;93.994;-36.4;4.86;yes
[20, 40[;Employed;Not married;Basic;no;no;no;cellular;jul;fri;1.4;93.918;-42.7;4.963;no
[40, 60[;Employed;Married;HIgh School;unknown;no;yes;telephone;jul;mon;1.4;93.918;-42.7;4.962;no
*;*;*;*;*;*;*;cellular;nov;wed;-3.4;92.649;-30.1;0.716;yes
[40, 60[;Employed;Married;University Degree;unknown;yes;no;cellular;sep;tue;-3.4;92.379;-29.8;0.819;no
[40, 60[;Employed;Married;University Degree;unknown;yes;no;telephone;jul;mon;1.4;93.918;-42.7;4.962;no
[20, 40[;unemployed;Married;Basic;unknown;yes;no;telephone;jun;fri;1.4;94.465;-41.8;4.959;no
[40, 60[;Employed;Married;Basic;unknown;no;no;telephone;may;wed;1.1;93.994;-36.4;4.857;no
[40, 60[;Employed;Married;Basic;unknown;yes;no;cellular;jul;wed;1.4;93.918;-42.7;4.963;no
[20, 40[;Employed;Married;HIgh School;unknown;no;no;telephone;may;thu;1.1;93.994;-36.4;4.86;no
[20, 40[;Employed;Not married;HIgh School;no;no;yes;telephone;jul;fri;1.4;93.918;-42.7;4.959;no
[40, 60[;Employed;Married;University Degree;no;yes;yes;cellular;nov;fri;-0.1;93.2;-42;4.021;no
[40, 60[;Employed;Married;Basic;no;unknown;unknown;cellular;may;tue;-1.8;92.893;-46.2;1.344;no
[20, 40[;Employed;Married;HIgh School;no;yes;no;cellular;nov;mon;-0.1;93.2;-42;4.191;no
[40, 60[;Employed;Not married;Professional Course;no;yes;yes;cellular;nov;tue;-0.1;93.2;-42;4.153;no
[20, 40[;unemployed;Not married;University Degree;no;yes;yes;cellular;aug;tue;1.4;93.444;-36.1;4.963;no
[40, 60[;Employed;Married;University Degree;no;yes;no;telephone;may;tue;1.1;93.994;-36.4;4.857;no
[40, 60[;Employed;Married;University Degree;no;no;yes;cellular;apr;mon;-1.8;93.075;-47.1;1.405;no
[20, 40[;Employed;Not married;Basic;no;yes;no;cellular;may;thu;-1.8;92.893;-46.2;1.266;no
[40, 60[;Employed;Married;University Degree;unknown;yes;no;telephone;jun;thu;1.4;94.465;-41.8;4.958;no
[40, 60[;Employed;Not married;Professional Course;no;yes;no;telephone;jul;wed;1.4;93.918;-42.7;4.963;no
[40, 60[;Employed;Married;Basic;no;no;no;telephone;may;wed;1.1;93.994;-36.4;4.856;no
[20, 40[;unemployed;Married;University Degree;no;yes;no;cellular;aug;thu;1.4;93.444;-36.1;4.962;no
[40, 60[;Employed;Married;Professional Course;no;yes;no;telephone;aug;wed;-2.9;92.201;-31.4;0.834;no
[20, 40[;Employed;Not married;Basic;no;no;no;telephone;may;fri;1.1;93.994;-36.4;4.864;yes
[20, 40[;Employed;Married;University Degree;no;yes;no;telephone;mar;wed;-1.8;93.369;-34.8;0.634;no
[20, 40[;Employed;Not married;Professional Course;no;unknown;unknown;cellular;oct;thu;-1.1;94.601;-49.5;1.025;yes
[20, 40[;Employed;Not married;Professional Course;unknown;no;no;telephone;jun;thu;1.4;94.465;-41.8;4.961;no
[40, 60[;Employed;Married;University Degree;no;no;yes;cellular;jul;fri;1.4;93.918;-42.7;4.962;no
[20, 40[;Employed;Not married;Professional Course;no;yes;no;cellular;jul;mon;1.4;93.918;-42.7;4.96;no
[20, 40[;Employed;Married;University Degree;no;yes;no;cellular;aug;wed;1.4;93.444;-36.1;4.964;no
[20, 40[;Employed;Married;Basic;no;yes;no;telephone;nov;tue;-0.1;93.2;-42;4.153;no
[20, 40[;Employed;Not married;University Degree;no;no;no;cellular;apr;tue;-1.8;93.075;-47.1;1.405;no
[20, 40[;Employed;Married;Unknown;no;yes;no;telephone;may;mon;1.1;93.994;-36.4;4.857;no
[40, 60[;Employed;Not married;Basic;no;yes;no;cellular;jul;wed;1.4;93.918;-42.7;4.962;no
[20, 40[;Employed;Married;Professional Course;no;no;yes;cellular;may;fri;-1.8;92.893;-46.2;1.313;no
[20, 40[;Employed;Not married;HIgh School;no;no;no;telephone;jun;tue;-1.7;94.055;-39.8;0.713;no
[40, 60[;Employed;Married;HIgh School;no;yes;no;cellular;apr;mon;-1.8;93.075;-47.1;1.405;no
[20, 40[;Employed;Married;University Degree;no;yes;no;cellular;aug;thu;1.4;93.444;-36.1;4.962;no
[40, 60[;Employed;Married;Unknown;no;yes;no;cellular;jul;thu;-2.9;92.469;-33.6;1.072;yes
